adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,"[35, 878]",413279,en,19.615,2016-08-28,Team Thor,7.3,501,0.0,['Marvel Studios'],0.0,2016,8,2,Summer,
False,"[18, 37]",453278,en,13.086,2018-03-28,The Rider,7.283,465,0.0,"['Highwayman Films', 'Altitude Film Entertainment', 'Caviar']",0.0,2018,3,2,Spring,
False,"[10402, 14, 35, 10749, 27, 10770]",483980,en,26.822,2018-02-16,Z-O-M-B-I-E-S,7.281,653,0.0,"['Princessa Productions', 'Walt Disney Television']",0.0,2018,2,6,Winter,
False,"[878, 28, 16, 12, 35]",379291,en,28.802,2016-03-26,Justice League vs. Teen Titans,7.281,918,0.0,"['DC Comics', 'DC Entertainment', 'Warner Bros. Animation']",0.0,2016,3,5,Spring,
False,"[10752, 18, 35, 10749]",403450,it,8.101,2016-10-27,At War for Love,7.279,500,0.0,"['Wildside', 'RAI Cinema']",0.0,2016,10,4,Fall,
False,"[16, 35]",53565,en,17.236,1928-11-18,Steamboat Willie,7.278,499,0.0,['Walt Disney Studio'],4986.0,1928,11,2,Fall,inf
False,"[18, 36]",6619,it,12.623,1971-03-02,Death in Venice,7.278,453,0.0,"['Alfa Cinematografica', 'Warner Bros. Pictures', 'Productions et Éditions Cinématographiques Françaises']",0.0,1971,3,2,Spring,
False,"[16, 10749, 878]",604605,ja,23.546,2019-09-20,Hello World,7.3,345,0.0,['Graphinica'],0.0,2019,9,3,Fall,
False,"[10770, 12, 10751, 35]",360606,en,21.497,2016-06-24,Adventures in Babysitting,7.274,394,0.0,"['Bad Angels Productions, Ltd.']",9000000.0,2016,6,4,Summer,inf
False,"[16, 10751]",286192,en,20.652,2014-10-10,Lava,7.274,1029,0.0,['Pixar'],0.0,2014,10,2,Fall,
False,"[53, 28, 80]",17814,en,21.909,1976-10-08,Assault on Precinct 13,7.274,1008,0.0,"['Overseas FilmGroup', 'The CKK Corporation']",150000.0,1976,10,3,Fall,inf
False,"[18, 10752]",19067,en,17.126,1977-08-31,The Duellists,7.273,510,0.0,"['Enigma Productions', 'Paramount', 'Franco London Films']",900000.0,1977,8,2,Summer,inf
False,"[14, 35, 10751]",642885,en,54.795,2022-09-30,Hocus Pocus 2,7.272,1557,0.0,"['Walt Disney Pictures', 'Weimaraner Republic Pictures']",30000000.0,2022,9,3,Fall,inf
False,"[28, 12, 10752]",948713,en,39.979,2023-04-14,The Last Kingdom: Seven Kings Must Die,7.27,607,0.0,['Carnival Films'],0.0,2023,4,3,Spring,
False,"[80, 28, 12, 35]",15152,fr,12.293,2006-04-19,"OSS 117: Cairo, Nest of Spies",7.267,1643,0.0,['Artémis Productions'],0.0,2006,4,4,Spring,
False,"[18, 35]",25205,fr,15.225,2009-11-04,The Concert,7.266,479,0.0,"['Wild Bunch', 'Oï  Oï  Oï Productions', 'Les Productions du Trésor', 'France 3 Cinéma', 'EuropaCorp', 'Castel Film', 'Panache Productions', 'BIM Distribuzione', 'CinéCinéma', 'France 3', 'Eurimages', 'La Région Île-de-France', 'Belgacom TV', 'Tax Shelter ING Invest de Tax Shelter Productions', ""Fonds d'Action de la Sacem, Le"", 'Canal+', 'RTBF']",0.0,2009,11,2,Fall,
False,"[10751, 16, 878, 35, 10770]",594328,en,33.802,2020-08-28,Phineas and Ferb The Movie: Candace Against the Universe,7.3,353,0.0,['Disney Television Animation'],0.0,2020,8,5,Summer,
False,"[16, 10751]",23566,en,29.158,2009-09-15,Barbie and the Three Musketeers,7.265,643,0.0,"['Rainmaker Entertainment', 'Mattel']",0.0,2009,9,2,Fall,
False,"[35, 10752]",93289,fr,12.691,1973-05-24,Now Where Did the Seventh Company Get to?,7.262,326,0.0,['Gaumont International'],0.0,1973,5,2,Spring,
False,[35],987,en,21.057,1974-11-01,The Front Page,7.262,319,0.0,['Universal Pictures'],4000000.0,1974,11,1,Fall,inf
False,"[35, 10749]",778730,es,12.184,2021-02-26,Crazy About Her,7.258,443,0.0,"['Sábado Películas', 'Loco Por Ti AIE']",0.0,2021,2,2,Winter,
False,"[18, 53, 80, 9648]",10795,fr,18.765,2006-11-01,Tell No One,7.257,1323,0.0,"['Les Productions du Trésor', 'EuropaCorp', 'M6 Films', 'Caneo Films', 'Sofica EuropaCorp', 'Canal+', 'CinéCinéma']",11700000.0,2006,11,4,Fall,inf
False,"[35, 80]",5506,en,15.485,1955-12-08,The Ladykillers,7.257,438,0.0,"['Ealing Studios', 'Michael Balcon Productions']",0.0,1955,12,2,Winter,
False,"[28, 12, 18, 14, 16]",118412,ja,43.387,2012-06-23,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.252,387,0.0,"['Beyond C.', 'Graphinica', 'STUDIO4℃']",0.0,2012,6,5,Summer,
False,"[18, 10749, 36]",14320,en,26.223,1946-12-26,Great Expectations,7.252,303,0.0,"['Cineguild', 'J. Arthur Rank Organisation']",0.0,1946,12,3,Winter,
False,[27],259761,en,8.062,2013-12-30,Lights Out,7.251,345,0.0,['David F. Sandberg'],0.0,2013,12,1,Winter,
False,"[16, 10751, 12]",250480,en,33.755,1977-03-11,The Many Adventures of Winnie the Pooh,7.251,967,0.0,['Walt Disney Productions'],0.0,1977,3,3,Spring,
False,"[10751, 16, 35]",14447,en,12.516,2008-12-03,A Matter of Loaf and Death,7.251,474,0.0,['Aardman'],0.0,2008,12,3,Winter,
False,"[18, 28, 53]",11713,zh,38.832,1972-03-22,Fist of Fury,7.251,885,0.0,['Orange Sky Golden Harvest'],100000.0,1972,3,3,Spring,inf
False,"[16, 35, 10751, 10402]",13933,en,20.018,2005-06-21,One Man Band,7.248,532,0.0,['Pixar'],0.0,2005,6,4,Summer,
False,"[35, 18]",19597,fr,8.822,2009-07-01,The Hedgehog,7.247,374,0.0,"['Eagle Pictures', 'Les Films des Tournelles', 'France 2 Cinéma', 'Pathé', 'Topaze Bleue']",0.0,2009,7,2,Summer,
False,"[35, 37]",9474,it,22.048,1973-12-13,My Name Is Nobody,7.245,880,0.0,"['Rafran Cinematografica', 'Les Films Jacques Leitienne', 'Alcinter', 'Imp.Ex.Ci.', 'Rialto Film']",0.0,1973,12,2,Winter,
False,"[35, 10402, 10749]",13368,en,20.162,1954-10-14,White Christmas,7.243,475,0.0,['Paramount'],0.0,1954,10,3,Fall,
False,"[18, 53]",20367,en,13.918,1945-11-30,Detour,7.242,337,0.0,['PRC'],30000.0,1945,11,2,Fall,inf
False,"[18, 10749, 10752]",1716,fr,18.612,1980-09-17,The Last Metro,7.239,460,0.0,"['Les Films du Carrosse', 'Sédif Productions', 'SFP', 'TF1 Films Production', 'TF1']",0.0,1980,9,3,Fall,
False,[35],761,fr,17.179,1976-10-27,The Wing or the Thigh?,7.237,820,0.0,"['Les Films Christian Fechner', 'TOBIS Film']",5133623.0,1976,10,1,Fall,inf
False,"[18, 53, 80]",1818,fr,14.242,1960-11-25,Shoot the Piano Player,7.236,381,0.0,['Les Films de la Pléiade'],0.0,1960,11,3,Fall,
False,"[35, 10749]",3086,en,14.396,1941-02-25,The Lady Eve,7.234,320,0.0,['Paramount'],0.0,1941,2,2,Winter,
False,"[27, 9648, 53]",17111,th,24.93,2004-09-09,Shutter,7.232,1111,0.0,"['GMM Pictures Co.', 'GMM Tai Hub (GTH)']",125000.0,2004,9,3,Fall,inf
False,"[28, 12, 53]",1672,fr,17.152,1981-10-21,The Professional,7.231,494,0.0,"['Cerito Films', 'Les Films Ariane']",0.0,1981,10,3,Fall,
False,"[16, 10751]",13283,en,34.91,2007-09-17,Barbie as the Island Princess,7.23,685,0.0,"['Rainmaker Entertainment', 'Mattel']",0.0,2007,9,2,Fall,
False,"[10749, 35]",785539,en,16.732,2021-07-29,Resort to Love,7.229,386,0.0,"['AK Worldwide', 'Story Ink']",0.0,2021,7,2,Summer,
False,"[18, 53]",807196,en,20.495,2021-07-05,Boiling Point,7.228,476,0.0,"['Ascendant Films', 'Burton Fox Films', 'Three Little Birds Pictures', 'Matriarch Productions', 'White Hot Productions', 'Alpine Films', 'Bromantics', 'Insight Media Fund', 'Urban Way Productions', 'The Electric Shadow Company']",0.0,2021,7,2,Summer,
False,"[18, 36]",21641,en,17.248,2009-03-27,The Damned United,7.228,593,0.0,"['BBC Film', 'Screen Yorkshire', 'Left Bank Pictures', 'Columbia Pictures', 'Sony Pictures Classics']",10000000.0,2009,3,2,Spring,inf
False,"[35, 18, 14]",33954,it,8.955,1966-05-04,The Hawks and the Sparrows,7.227,319,0.0,['Arco Film'],0.0,1966,5,3,Spring,
False,"[28, 12, 16, 18]",14003,ja,30.988,2005-07-21,Fullmetal Alchemist the Movie: Conqueror of Shamballa,7.227,320,0.0,"['Square Enix', 'TBS', 'Aniplex', 'Nippan Group Holdings', 'MBS', 'SKY Perfect Broadcasting', 'BONES', 'Shochiku', 'dentsu']",0.0,2005,7,4,Summer,
False,"[53, 36, 18]",393624,en,24.577,2019-08-30,Official Secrets,7.2,890,0.0,"['Clear Pictures Entertainment', 'Classified Films', 'Screen Yorkshire', 'Entertainment One', 'Sierra/Affinity', 'Entertainment One Features', 'The Mark Gordon Company']",0.0,2019,8,3,Summer,
False,"[18, 10749, 14]",436343,hu,10.515,2017-03-02,On Body and Soul,7.225,513,0.0,['Inforg-M&M Film'],0.0,2017,3,3,Spring,
False,"[10751, 10749, 35]",512895,en,38.259,2019-11-12,Lady and the Tramp,7.223,1493,0.0,"['Walt Disney Pictures', 'Taylor Made Entertainment']",0.0,2019,11,3,Fall,
False,"[28, 12, 878, 14]",211387,en,14.639,2013-09-03,Marvel One-Shot: Agent Carter,7.2,715,0.0,['Marvel Studios'],0.0,2013,9,4,Fall,
False,"[16, 10751, 14, 12]",75258,en,66.194,2012-08-17,Secret of the Wings,7.221,1154,0.0,"['DisneyToon Studios', 'Prana Animation Studios']",0.0,2012,8,4,Summer,
False,[27],28043,it,10.432,1963-08-17,Black Sabbath,7.221,378,0.0,"['Emmepi Cinematografica', 'Galatea Film', 'Societé Cinématographique Lyre']",0.0,1963,8,1,Summer,
False,"[28, 12, 14, 16]",113082,ja,43.376,2012-02-03,Berserk: The Golden Age Arc I - The Egg of the King,7.224,456,0.0,"['Beyond C.', 'Graphinica', 'STUDIO4℃', 'Warner Bros. Japan']",0.0,2012,2,4,Winter,
False,"[18, 80, 10770]",336845,en,20.691,2015-05-02,Cleveland Abduction,7.218,333,0.0,"['Woodridge Productions', 'Sony Pictures Television Studios', 'Lifetime']",0.0,2015,5,3,Spring,
False,[18],787428,en,16.721,2020-11-20,Two Distant Strangers,7.217,405,0.0,"['Dirty Robber', 'NowThis', 'Six Feet Over', 'Apparatus Effects']",0.0,2020,11,1,Fall,
False,"[16, 12, 18, 14, 10749]",79707,ja,34.031,2011-05-07,Children Who Chase Lost Voices,7.217,658,0.0,"['CoMix Wave Films', 'Media Factory']",0.0,2011,5,5,Spring,
False,"[80, 18, 53]",499932,en,27.124,2020-09-11,The Devil All the Time,7.2,3153,0.0,"['Nine Stories Productions', 'BorderLine Films', 'Bronx Moving Co.']",0.0,2020,9,3,Fall,
False,"[16, 12, 10751, 14]",560050,en,41.163,2020-10-16,Over the Moon,7.212,1238,0.0,"['Janet Yang Productions', 'Glen Keane Productions', 'Pearl Studio']",0.0,2020,10,4,Fall,
False,"[10749, 35]",454983,en,49.987,2018-05-11,The Kissing Booth,7.212,7044,0.0,['Komixx Entertainment'],0.0,2018,5,2,Spring,
False,[18],1254,fr,8.749,2006-09-06,"Don't Worry, I'm Fine",7.212,549,0.0,['Fin Août Productions'],0.0,2006,9,1,Fall,
False,[18],401104,en,25.367,2017-01-22,To the Bone,7.211,3394,0.0,"['Sparkhouse Media', 'Mockingbird Pictures', 'AMBI Group']",0.0,2017,1,1,Winter,
False,"[80, 53, 28]",12622,ja,16.932,1989-08-12,Violent Cop,7.209,354,0.0,"['Bandaï Media Department', 'Shochiku-Fuji Company']",0.0,1989,8,3,Summer,
False,"[35, 10751, 14, 10402]",407655,en,22.036,2016-08-02,A Cinderella Story: If the Shoe Fits,7.206,812,0.0,"['Warner Bros. Pictures', 'Film Afrika']",0.0,2016,8,4,Summer,
False,"[16, 28, 14, 10751]",811634,zh,54.773,2021-04-02,The Monkey King: Reborn,7.205,305,0.0,['星皓影业有限公司'],20000000.0,2021,4,4,Spring,inf
False,"[18, 53, 35]",348657,is,9.932,2018-05-22,Woman at War,7.205,380,0.0,"['Slot Machine', 'Gulldrengurinn', 'Vintage Pictures', 'Köggull Filmworks', 'Solar Media Entertainment']",0.0,2018,5,3,Spring,
False,"[18, 10770]",56831,en,13.856,2011-02-12,The Sunset Limited,7.204,403,0.0,"['HBO Films', 'The Javelina Film Company']",0.0,2011,2,2,Winter,
False,"[18, 36]",2576,en,19.286,1959-03-18,The Diary of Anne Frank,7.203,333,0.0,"['George Stevens Jr. Productions', '20th Century Fox']",3000000.0,1959,3,2,Spring,inf
False,"[10751, 16]",44874,en,38.185,2010-09-14,Barbie: A Fashion Fairytale,7.202,730,0.0,"['Mattel', 'Evolution Films']",0.0,2010,9,2,Fall,
False,"[16, 10751, 12, 35, 14]",298115,en,22.692,2014-11-01,Dragons: Dawn of the Dragon Racers,7.2,321,0.0,['DreamWorks Animation'],0.0,2014,11,5,Fall,
False,"[36, 18]",500006,no,15.529,2018-03-09,Utøya: July 22,7.2,352,0.0,['Paradox Produksjon'],688960.0,2018,3,2,Spring,inf
False,"[80, 18]",11328,da,18.831,2004-12-25,Pusher II,7.2,419,0.0,['NWR Film Productions'],0.0,2004,12,2,Winter,
False,"[9648, 27]",591274,en,31.767,2021-07-08,Fear Street: 1978,7.199,1782,0.0,['Chernin Entertainment'],0.0,2021,7,2,Summer,
False,[35],56825,it,6.569,1988-12-21,Compagni di scuola,7.195,351,0.0,['Cecchi Gori Group Tiger Cinematografica'],0.0,1988,12,1,Winter,
False,"[27, 9648, 53]",20345,it,14.12,1970-02-27,The Bird with the Crystal Plumage,7.2,707,0.0,"['Seda Spettacoli', 'CCC Filmkunst']",500000.0,1970,2,3,Winter,inf
False,"[28, 53, 80]",11330,da,11.753,2005-08-22,Pusher 3,7.194,335,0.0,"['NWR Film Productions', 'Nordisk Film Denmark', 'Det Danske Filminstitut', 'TV 2', 'Pusher III Ltd.']",0.0,2005,8,3,Summer,
False,"[10752, 18, 36]",475094,de,18.313,2018-02-02,The Captain,7.193,405,0.0,"['Hands-on Producers', 'Filmgalerie 451', 'Alfama Films', 'Opus Film', 'Facing East', 'Eurimages', 'Worst Case Entertainment', 'Canal+', 'Ciné+']",0.0,2018,2,3,Winter,
False,"[10749, 18, 36]",459,de,12.199,1957-12-18,Sissi: The Fateful Years of an Empress,7.2,320,0.0,['Erma-Film'],0.0,1957,12,3,Winter,
False,"[14, 35, 18, 10749]",11044,en,16.885,1993-01-06,Arizona Dream,7.191,635,0.0,"['Hachette Première', 'Constellation', 'Canal+', 'UGC Films']",19000000.0,1993,1,4,Winter,inf
False,"[80, 18]",12554,en,18.731,1995-02-25,Citizen X,7.19,300,0.0,"['HBO', 'Asylum Films', 'Citadel Entertainment']",0.0,1995,2,2,Winter,
False,"[16, 10751]",285733,en,9.876,2014-08-30,Barbie and the Secret Door,7.2,386,0.0,"['Mattel Playground Productions', 'Mattel', 'Universal Pictures Home Entertainment', 'Rainmaker Entertainment']",0.0,2014,8,2,Summer,
False,"[35, 878, 12]",774752,en,37.536,2022-11-25,The Guardians of the Galaxy Holiday Special,7.2,1810,0.0,"['Marvel Studios', 'Kevin Feige Productions', 'Troll Court Entertainment']",0.0,2022,11,3,Fall,
False,"[35, 10749]",259954,en,16.167,2014-04-19,5 to 7,7.187,358,0.0,"['Mockingbird Pictures', 'Demarest Films']",0.0,2014,4,2,Spring,
False,"[12, 18]",10243,en,21.431,1965-12-15,The Flight of the Phoenix,7.186,301,0.0,"['The Associates & Aldrich Company', '20th Century Fox']",5355000.0,1965,12,2,Winter,inf
False,"[35, 10749]",519035,en,10.805,2018-09-21,Nappily Ever After,7.185,791,0.0,"['Marc Platt Productions', 'Badabing Pictures']",0.0,2018,9,2,Fall,
False,"[16, 878]",55931,en,29.607,2003-05-09,The Animatrix,7.185,1486,0.0,"['Silver Pictures', 'Madhouse', 'Warner Bros. Pictures', 'Digital Network Animation', 'STUDIO4℃']",5000000.0,2003,5,2,Spring,inf
False,"[28, 12, 16, 14, 878]",15359,en,25.295,2009-03-03,Wonder Woman,7.184,528,0.0,"['DC Comics', 'Warner Bros. Animation', 'Warner Premiere']",0.0,2009,3,5,Spring,
False,"[878, 28, 12, 16]",321528,en,25.919,2015-04-03,Batman vs. Robin,7.183,867,0.0,"['DC Entertainment', 'Warner Bros. Animation', 'DC Comics']",0.0,2015,4,4,Spring,
False,"[12, 16, 35, 10751]",213121,en,1.308,2013-10-16,Toy Story of Terror!,7.2,886,0.0,"['Pixar', 'Walt Disney Pictures', 'Disney Television Animation']",0.0,2013,10,4,Fall,
False,"[18, 53]",11222,de,12.025,1977-06-24,The American Friend,7.182,329,0.0,"['Road Movies', 'Les Films du Losange', 'Bavaria Film', 'Filmverlag der Autoren', 'Wim Wenders Productions', 'WDR', 'Wim Wenders Stiftung']",0.0,1977,6,2,Summer,
False,"[53, 27, 35]",241863,ja,25.917,2014-11-15,As the Gods Will,7.181,455,0.0,"['Toho Pictures', 'OLM', 'TOHO', 'dentsu', 'Kodansha', 'East Japan Marketing & Communications', 'Nippan Group Holdings', 'GYAO']",0.0,2014,11,3,Fall,
False,"[35, 18]",763165,en,32.643,2023-10-06,The Burial,7.171,374,0.0,"['Double Nickel Entertainment', 'Bobby Shriver Productions', 'Foxxhole Productions', 'Maven Screen Media', 'Amazon MGM Studios', 'Big Indie Pictures']",0.0,2023,10,2,Fall,
False,"[35, 18]",48254,it,8.885,1997-09-12,Ovosodo,7.178,419,0.0,['Cecchi Gori Group Tiger Cinematografica'],0.0,1997,9,2,Fall,
False,"[53, 18, 9648]",10886,it,9.843,2006-10-09,The Unknown Woman,7.176,333,0.0,"['Manigolda Film', 'Medusa Film']",8000000.0,2006,10,3,Fall,inf
False,"[18, 35]",276,de,8.955,2004-10-25,The Edukators,7.176,321,0.0,"['Y3 Film', 'Coop99 Filmproduktion', 'SWR', 'ARTE']",0.0,2004,10,2,Fall,
False,[18],472674,en,32.136,2019-09-12,The Goldfinch,7.175,810,0.0,"['Color Force', 'Amazon Studios', 'Warner Bros. Pictures']",40000000.0,2019,9,1,Fall,inf
False,"[18, 878]",765245,en,14.12,2021-12-17,Swan Song,7.174,456,0.0,"['Anonymous Content', 'Know Wonder', 'By Ghost Productions', 'Apple Studios']",0.0,2021,12,2,Winter,
False,"[27, 14]",373226,es,18.651,2019-01-11,Belzebuth,7.17,323,0.0,"['Pastorela Películas', 'Fondo de Inversión y Estímulos al Cine (FIDECINE)', 'Videocine']",3600000.0,2019,1,2,Winter,inf
False,"[18, 35]",10102,fr,16.605,1973-05-16,La Grande Bouffe,7.17,466,0.0,"['Capitolina Produzioni Cinematografiche', 'Films 66', 'Mara Films']",0.0,1973,5,2,Spring,
False,[18],520736,it,11.23,2018-05-10,Loro 2,7.169,362,0.0,[],0.0,2018,5,1,Spring,
False,[18],515916,nl,11.729,2018-09-18,Girl,7.169,697,0.0,"['Frakas Productions', 'Topkapi Films', 'Menuet']",0.0,2018,9,1,Fall,
False,"[28, 12, 35, 37]",15067,ko,19.668,2008-07-16,"The Good, the Bad, the Weird",7.168,687,0.0,"['CJ Entertainment', 'Cineclick Asia', 'Barunson E&A', 'Dark Circle Pictures']",10000000.0,2008,7,4,Summer,inf
False,"[80, 18, 53]",13012,en,18.023,2008-07-17,Felon,7.2,838,0.0,"['Pantry Films', 'Stage 6 Films', 'Tooley Productions']",2900000.0,2008,7,3,Summer,inf
False,"[80, 18, 53]",22302,fr,13.806,2009-02-06,Polytechnique,7.167,582,0.0,"['Don Carmody Productions', 'Remstar Productions']",0.0,2009,2,3,Winter,
False,"[28, 16, 80, 9648]",537056,en,36.82,2019-07-19,Batman: Hush,7.165,825,0.0,"['DC Entertainment', 'Warner Bros. Animation']",0.0,2019,7,4,Summer,
False,"[10751, 35]",13156,en,17.177,2003-09-19,Secondhand Lions,7.164,717,0.0,['New Line Cinema'],0.0,2003,9,2,Fall,
False,"[18, 35, 10749]",458,de,14.001,1956-12-01,Sissi: The Young Empress,7.164,325,0.0,['Erma-Film'],0.0,1956,12,3,Winter,
False,"[9648, 10751, 16, 12, 35]",24615,en,24.423,2005-02-08,Aloha Scooby-Doo!,7.2,400,0.0,"['Warner Bros. Animation', 'Hanna-Barbera Productions']",0.0,2005,2,5,Winter,
False,"[12, 16, 14]",15283,ja,33.47,1994-07-16,Pom Poko,7.162,979,0.0,['Studio Ghibli'],0.0,1994,7,3,Summer,
False,"[10751, 18, 35]",340270,en,24.048,2017-02-17,The Healer,7.16,490,0.0,"['Topsail Entertainment', 'ESP-62 Producciones']",0.0,2017,2,3,Winter,
False,"[28, 14]",547016,en,38.378,2020-07-10,The Old Guard,7.155,3958,0.0,"['Skydance Media', 'Denver & Delilah Films', 'Marc Evans Productions']",70000000.0,2020,7,2,Summer,inf
False,"[35, 12, 10751, 14]",527435,en,24.594,2018-11-22,The Christmas Chronicles,7.156,2055,0.0,"['1492 Pictures', 'Madhouse Entertainment', 'Ocean Blue Entertainment']",0.0,2018,11,4,Fall,
False,"[18, 9648, 53, 37]",324560,en,23.0,2016-03-12,Brimstone,7.156,1063,0.0,"['Illusion Film', 'N279 Entertainment', 'FilmWave', 'Prime Time', 'X Filme Creative Pool', 'Backup Media', 'Film i Väst']",13000000.0,2016,3,4,Spring,inf
False,[18],509364,fr,17.823,2019-02-20,By the Grace of God,7.154,531,0.0,"['Mandarin Films Productions Ltd.', 'SCOPE Pictures']",0.0,2019,2,1,Winter,
False,"[18, 36, 10752]",504949,en,36.841,2019-10-11,The King,7.154,3054,0.0,"['Plan B Entertainment', 'Porchlight Films', 'Blue-Tongue Films', 'Yoki']",0.0,2019,10,3,Fall,
False,"[10751, 16, 35]",130925,en,29.815,2012-09-14,Partysaurus Rex,7.2,457,0.0,"['Walt Disney Pictures', 'Pixar']",0.0,2012,9,3,Fall,
False,"[878, 28, 12, 16]",45162,en,19.832,2010-09-28,Superman/Batman: Apocalypse,7.153,659,0.0,"['Warner Premiere', 'Warner Bros. Animation', 'DC Comics']",3500000.0,2010,9,4,Fall,inf
False,[35],23637,it,9.289,1992-10-01,"Ciao, Professore!",7.154,373,0.0,"['Eurolux Produzione', 'Penta Film', 'Cecchi Gori Group Tiger Cinematografica']",0.0,1992,10,1,Fall,
False,"[28, 35, 80]",558144,en,35.664,2017-03-03,Deadpool: No Good Deed,7.153,464,0.0,['20th Century Fox'],0.0,2017,3,3,Spring,
False,"[28, 16, 878]",475946,en,26.397,2017-09-26,Blade Runner: Black Out 2022,7.152,365,0.0,"['Alcon Entertainment', 'CygamesPictures']",0.0,2017,9,3,Fall,
False,[18],254172,en,29.005,2015-10-01,Fathers and Daughters,7.152,941,0.0,"['Andrea Leone Films', 'Fear of God Films', 'Busted Shark Productions']",22400000.0,2015,10,1,Fall,inf
False,"[37, 18]",29005,en,17.751,1971-06-24,McCabe & Mrs. Miller,7.151,364,0.0,['Warner Bros. Pictures'],0.0,1971,6,2,Summer,
False,[18],10511,en,15.201,2003-10-31,In America,7.151,317,0.0,"['East of Harlem (UK) Ltd', ""Hell's Kitchen"", 'Irish Film Industry', 'Fox Searchlight Pictures']",0.0,2003,10,1,Fall,
False,"[16, 10751]",355338,en,43.237,2015-11-03,Riley's First Date?,7.2,771,0.0,['Pixar'],0.0,2015,11,2,Fall,
False,"[16, 35, 28, 10751]",82881,en,47.656,2012-01-13,Tangled Ever After,7.15,1002,0.0,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",0.0,2012,1,4,Winter,
False,"[53, 80, 18, 27]",59421,ko,16.108,2010-08-19,Bedevilled,7.149,379,0.0,"['Filma Pictures', 'Tori Pictures', 'Sponge', 'Finecut']",700000.0,2010,8,4,Summer,inf
False,"[80, 53, 28]",2153,en,31.72,1978-06-08,The Driver,7.147,404,0.0,"['20th Century Fox', 'EMI Films']",4000000.0,1978,6,3,Summer,inf
False,"[878, 16, 28]",618355,en,23.622,2020-02-24,Superman: Red Son,7.146,782,0.0,"['Warner Bros. Animation', 'DC Entertainment']",0.0,2020,2,3,Winter,
False,"[16, 28, 10751]",581997,en,31.254,2019-03-31,Batman vs Teenage Mutant Ninja Turtles,7.146,453,0.0,"['Warner Bros. Animation', 'DC Entertainment', 'Nickelodeon Animation Studio']",0.0,2019,3,3,Spring,
False,"[16, 10751, 10749]",15906,en,30.322,2005-10-04,Barbie and the Magic of Pegasus,7.1,672,0.0,"['Mattel', 'Mainframe Entertainment']",0.0,2005,10,3,Fall,
False,"[35, 18]",469,en,12.554,1984-10-01,Stranger Than Paradise,7.144,489,0.0,"['Cinesthesia Productions', 'Grokenberger Film Produktion', 'ZDF']",0.0,1984,10,2,Fall,
False,"[37, 35, 18]",537996,en,43.831,2018-11-09,The Ballad of Buster Scruggs,7.1,3824,0.0,['Mike Zoss Productions'],0.0,2018,11,3,Fall,
False,"[12, 10751]",365045,de,24.736,2015-12-10,Heidi,7.1,367,0.0,"['StudioCanal', 'Zodiac Pictures', 'Teleclub', 'Claussen+Wöbke Filmproduktion', 'SRF', 'ZDF']",8800000.0,2015,12,2,Winter,inf
False,"[18, 53]",10531,en,15.874,1994-05-04,Death and the Maiden,7.143,464,0.0,"['Fine Line Features', 'Capitol Films', ""Les Films de l'Astre"", 'Canal+', 'TF1 Films Production', 'Flach Film', 'Film4 Productions']",0.0,1994,5,2,Spring,
False,[18],3549,da,13.064,2006-02-24,After the Wedding,7.143,394,0.0,"['Zentropa Entertainments', 'After The Wedding', 'Sigma Films', 'SVT', 'Det Danske Filminstitut', 'Nordisk Film Denmark', 'Invicta Capital']",0.0,2006,2,1,Winter,
False,"[35, 80, 12]",19123,fr,11.541,1981-12-09,La Chèvre,7.142,624,0.0,"['Conacite Uno', 'Fideline Films', 'Gaumont International']",0.0,1981,12,3,Winter,
False,"[18, 10749, 878]",226448,en,19.152,2014-04-20,In Your Eyes,7.14,663,0.0,"['Night & Day Pictures', 'Bellwether Pictures']",1000000.0,2014,4,3,Spring,inf
False,"[14, 10749]",672647,en,25.64,2021-02-12,The Map of Tiny Perfect Things,7.137,707,0.0,"['Weed Road Pictures', 'FilmNation Entertainment', 'Amazon Studios', 'Wishmore']",0.0,2021,2,2,Winter,
False,"[18, 14, 10749]",352490,en,11.849,2016-10-20,This Beautiful Fantastic,7.1,307,0.0,"['Constance Media', 'Smudge Films', 'Samuel Goldwyn Films', 'Ipso Facto Productions', 'Ambi Distribution']",0.0,2016,10,3,Fall,
False,"[16, 28, 12, 14, 878]",647,ja,24.76,2005-07-14,Final Fantasy VII: Advent Children,7.1,1084,0.0,"['Square Enix', 'Square USA', 'Square Visual Works Co. Ltd.', 'Sony Pictures Home Entertainment']",0.0,2005,7,5,Summer,
False,"[16, 10751, 12]",14903,en,17.453,1997-08-05,Pooh's Grand Adventure: The Search for Christopher Robin,7.1,342,0.0,"['Disney Television Animation', 'DisneyToon Studios']",0.0,1997,8,3,Summer,
False,"[16, 28, 878]",618354,en,22.403,2020-08-23,Superman: Man of Tomorrow,7.132,420,0.0,"['Warner Bros. Animation', 'DC Entertainment']",0.0,2020,8,3,Summer,
False,"[9648, 27]",591275,en,25.67,2021-07-14,Fear Street: 1666,7.135,1586,0.0,['Chernin Entertainment'],0.0,2021,7,2,Summer,
