adult,genre_ids,id,original_language,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget,release_year,release_month,num_genres,release_season,budget_revenue_ratio
False,[37],14551,en,17.814,1950-07-12,Winchester '73,7.275,326,2250000.0,['Universal International Pictures'],0.0,1950,7,1,Summer,0.0
False,"[10770, 12, 10751, 35]",360606,en,21.497,2016-06-24,Adventures in Babysitting,7.274,394,0.0,"['Bad Angels Productions, Ltd.']",9000000.0,2016,6,4,Summer,inf
False,"[16, 10751]",286192,en,20.652,2014-10-10,Lava,7.274,1029,0.0,['Pixar'],0.0,2014,10,2,Fall,
False,"[53, 28, 80]",17814,en,21.909,1976-10-08,Assault on Precinct 13,7.274,1008,0.0,"['Overseas FilmGroup', 'The CKK Corporation']",150000.0,1976,10,3,Fall,inf
False,"[18, 10752]",19067,en,17.126,1977-08-31,The Duellists,7.273,510,0.0,"['Enigma Productions', 'Paramount', 'Franco London Films']",900000.0,1977,8,2,Summer,inf
False,"[14, 35, 10751]",642885,en,54.795,2022-09-30,Hocus Pocus 2,7.272,1557,0.0,"['Walt Disney Pictures', 'Weimaraner Republic Pictures']",30000000.0,2022,9,3,Fall,inf
False,"[36, 18, 10752]",284689,en,15.27,2014-10-14,Testament of Youth,7.272,724,1822250.0,"['BBC Film', 'Heyday Films', 'Nordisk Film Denmark', 'Lipsync Productions', 'BFI', 'Sony Pictures Classics', 'Protagonist Pictures', 'Ingenious Media']",0.0,2014,10,3,Fall,0.0
False,"[35, 18, 9648, 53]",121875,fr,14.4,2012-09-26,In the House,7.272,797,11879046.0,"['Wild Bunch', 'France 2 Cinéma', 'Mandarin Film', 'FOZ']",0.0,2012,9,4,Fall,0.0
False,"[28, 12, 10752]",948713,en,39.979,2023-04-14,The Last Kingdom: Seven Kings Must Die,7.27,607,0.0,['Carnival Films'],0.0,2023,4,3,Spring,
False,"[9648, 53, 27]",57447,it,7.753,1976-08-20,The House with Laughing Windows,7.267,316,722.0,['A.M.A. Film'],0.0,1976,8,3,Summer,0.0
False,"[80, 28, 12, 35]",15152,fr,12.293,2006-04-19,"OSS 117: Cairo, Nest of Spies",7.267,1643,0.0,['Artémis Productions'],0.0,2006,4,4,Spring,
False,[18],11197,sv,25.362,2003-09-16,Evil,7.267,318,528245.0,"['Moviola Film och Television AB', 'Skinworxxx', 'Nordisk Film Sweden']",0.0,2003,9,1,Fall,0.0
False,"[18, 35]",25205,fr,15.225,2009-11-04,The Concert,7.266,479,0.0,"['Wild Bunch', 'Oï  Oï  Oï Productions', 'Les Productions du Trésor', 'France 3 Cinéma', 'EuropaCorp', 'Castel Film', 'Panache Productions', 'BIM Distribuzione', 'CinéCinéma', 'France 3', 'Eurimages', 'La Région Île-de-France', 'Belgacom TV', 'Tax Shelter ING Invest de Tax Shelter Productions', ""Fonds d'Action de la Sacem, Le"", 'Canal+', 'RTBF']",0.0,2009,11,2,Fall,
False,"[10751, 16, 878, 35, 10770]",594328,en,33.802,2020-08-28,Phineas and Ferb The Movie: Candace Against the Universe,7.3,353,0.0,['Disney Television Animation'],0.0,2020,8,5,Summer,
False,"[16, 10751]",23566,en,29.158,2009-09-15,Barbie and the Three Musketeers,7.265,643,0.0,"['Rainmaker Entertainment', 'Mattel']",0.0,2009,9,2,Fall,
False,"[18, 9648, 53]",15600,en,12.725,1982-02-12,Missing,7.264,351,14000000.0,"['Universal Pictures', 'Polygram Pictures']",0.0,1982,2,3,Winter,0.0
False,"[18, 10752]",424488,en,15.477,2017-06-09,Megan Leavey,7.263,733,13406883.0,"['LD Entertainment', 'Calle Cruzada']",0.0,2017,6,2,Summer,0.0
False,"[35, 10752]",93289,fr,12.691,1973-05-24,Now Where Did the Seventh Company Get to?,7.262,326,0.0,['Gaumont International'],0.0,1973,5,2,Spring,
False,[35],987,en,21.057,1974-11-01,The Front Page,7.262,319,0.0,['Universal Pictures'],4000000.0,1974,11,1,Fall,inf
False,"[18, 53]",375315,fa,15.436,2016-06-24,The Salesman,7.261,807,6953604.0,"['DFI', 'Memento Films Production', 'Farhadi Film Production', 'ARTE France Cinéma', 'ARTE']",0.0,2016,6,2,Summer,0.0
False,[18],9609,en,24.163,1992-09-16,Of Mice and Men,7.26,597,5500000.0,"['Metro-Goldwyn-Mayer', 'MGM']",0.0,1992,9,1,Fall,0.0
False,"[35, 10749]",778730,es,12.184,2021-02-26,Crazy About Her,7.258,443,0.0,"['Sábado Películas', 'Loco Por Ti AIE']",0.0,2021,2,2,Winter,
False,"[18, 53, 80, 9648]",10795,fr,18.765,2006-11-01,Tell No One,7.257,1323,0.0,"['Les Productions du Trésor', 'EuropaCorp', 'M6 Films', 'Caneo Films', 'Sofica EuropaCorp', 'Canal+', 'CinéCinéma']",11700000.0,2006,11,4,Fall,inf
False,"[27, 35, 28]",10722,es,19.976,1995-10-20,The Day of the Beast,7.257,502,4367497.0,"['Canal+ España', 'Iberoamericana Films Produccion', 'Sogetel']",0.0,1995,10,3,Fall,0.0
False,"[35, 80]",5506,en,15.485,1955-12-08,The Ladykillers,7.257,438,0.0,"['Ealing Studios', 'Michael Balcon Productions']",0.0,1955,12,2,Winter,
False,"[28, 12, 18, 14, 16]",118412,ja,43.387,2012-06-23,Berserk: The Golden Age Arc II - The Battle for Doldrey,7.252,387,0.0,"['Beyond C.', 'Graphinica', 'STUDIO4℃']",0.0,2012,6,5,Summer,
False,"[18, 10749, 36]",14320,en,26.223,1946-12-26,Great Expectations,7.252,303,0.0,"['Cineguild', 'J. Arthur Rank Organisation']",0.0,1946,12,3,Winter,
False,[18],11832,da,21.122,1987-08-11,Babette's Feast,7.252,367,4398938.0,"['Rungstedlundfonden', 'Det Danske Filminstitut', 'Nordisk Film Denmark', 'Panorama-Film']",0.0,1987,8,1,Summer,0.0
False,[27],259761,en,8.062,2013-12-30,Lights Out,7.251,345,0.0,['David F. Sandberg'],0.0,2013,12,1,Winter,
False,"[16, 10751, 12]",250480,en,33.755,1977-03-11,The Many Adventures of Winnie the Pooh,7.251,967,0.0,['Walt Disney Productions'],0.0,1977,3,3,Spring,
False,"[10751, 16, 35]",14447,en,12.516,2008-12-03,A Matter of Loaf and Death,7.251,474,0.0,['Aardman'],0.0,2008,12,3,Winter,
False,"[18, 28, 53]",11713,zh,38.832,1972-03-22,Fist of Fury,7.251,885,0.0,['Orange Sky Golden Harvest'],100000.0,1972,3,3,Spring,inf
False,"[35, 9648, 80]",1594,en,14.577,1964-06-23,A Shot in the Dark,7.251,501,12368234.0,"['United Artists', 'The Mirisch Company']",0.0,1964,6,3,Summer,0.0
False,[18],45958,es,13.665,2010-10-20,Biutiful,7.25,1046,25147786.0,"['Menage Atroz', 'Mod Producciones', 'Focus Features', 'Ikiru Films', 'TVE', 'TV3', 'Instituto de la Cinematografía y de las Artes Audiovisuales']",0.0,2010,10,1,Fall,0.0
False,"[80, 18]",8923,en,19.41,2005-09-09,Green Street Hooligans,7.25,2239,3154346.0,"['OddLot Entertainment', 'Yank Film Finance Limited', 'Senator International']",0.0,2005,9,2,Fall,0.0
False,"[14, 10402, 10749, 35]",5590,fr,16.511,1970-12-20,Donkey Skin,7.249,475,13200000.0,"['Marianne Productions', 'Parc Film']",0.0,1970,12,4,Winter,0.0
False,"[16, 35, 10751, 10402]",13933,en,20.018,2005-06-21,One Man Band,7.248,532,0.0,['Pixar'],0.0,2005,6,4,Summer,
False,"[18, 36]",10360,en,16.352,2008-05-15,Hunger,7.248,1067,2724474.0,"['Blast! Films', 'Film4 Productions', 'Northern Ireland Screen', 'Wales Creative IP Fund']",0.0,2008,5,2,Spring,0.0
False,"[35, 18]",19597,fr,8.822,2009-07-01,The Hedgehog,7.247,374,0.0,"['Eagle Pictures', 'Les Films des Tournelles', 'France 2 Cinéma', 'Pathé', 'Topaze Bleue']",0.0,2009,7,2,Summer,
False,"[18, 35, 10749]",8424,fr,15.139,2003-09-17,Love Me If You Dare,7.247,1732,8561072.0,"['StudioCanal', 'Nord-Ouest Films', 'M6 Films', 'France 2 Cinéma', 'Artémis Productions', 'Canal+', 'Paramount Vantage', 'Playtime', 'Studio Images 9', 'Equinoxe Films', 'M6 Métropole Télévision', 'Région Nord-Pas-de-Calais', 'Wallimage', 'Caneo Films', 'Lazennec Films', 'Media Services', 'Cofimage 13']",0.0,2003,9,3,Fall,0.0
False,"[18, 36, 53]",502425,en,24.382,2020-03-06,Escape from Pretoria,7.2,1199,2431995.0,"['MEP Capital', 'Momentum Pictures', 'Hamilton Entertainment', 'South Australian Film Corporation', 'Arclight Films', 'Particular Crowd', 'Spier Films', 'Enriched Media Group', 'Premiere Picture', 'Footprint Films', 'Beagle Pug Films']",0.0,2020,3,3,Spring,0.0
False,[18],43920,en,15.913,2010-04-24,Dog Pound,7.245,360,430041.0,"['Angoa-Agicoa', 'Téléfilm Canada', 'Partizan', 'Grana Productions', 'Mars Films', 'CNC', 'Canal+', 'Kourtrajmé']",0.0,2010,4,1,Spring,0.0
False,"[18, 10749]",11986,fr,17.969,1986-04-09,Betty Blue,7.245,390,2003822.0,"['Gaumont', 'Cargo Films', 'Constellation Productions', 'CNC']",0.0,1986,4,2,Spring,0.0
False,"[35, 37]",9474,it,22.048,1973-12-13,My Name Is Nobody,7.245,880,0.0,"['Rafran Cinematografica', 'Les Films Jacques Leitienne', 'Alcinter', 'Imp.Ex.Ci.', 'Rialto Film']",0.0,1973,12,2,Winter,
False,"[35, 10402, 10749]",13368,en,20.162,1954-10-14,White Christmas,7.243,475,0.0,['Paramount'],0.0,1954,10,3,Fall,
False,"[28, 37, 53, 80, 9648]",785663,en,16.992,2021-10-01,Old Henry,7.242,498,77463.0,"['Shout! Studios', 'Hideout Pictures', 'Blue Swan Entertainment', 'VMI Worldwide', 'Shout! Factory']",0.0,2021,10,5,Fall,0.0
False,"[18, 10749]",76543,en,13.481,2011-10-07,Tyrannosaur,7.242,427,676111.0,"['Inflammable Films', 'Warp X', 'Screen Yorkshire', 'Film4 Productions']",0.0,2011,10,2,Fall,0.0
False,"[18, 53]",20367,en,13.918,1945-11-30,Detour,7.242,337,0.0,['PRC'],30000.0,1945,11,2,Fall,inf
False,"[18, 10749, 10752]",1716,fr,18.612,1980-09-17,The Last Metro,7.239,460,0.0,"['Les Films du Carrosse', 'Sédif Productions', 'SFP', 'TF1 Films Production', 'TF1']",0.0,1980,9,3,Fall,
False,"[53, 80, 28]",70670,no,16.786,2011-08-26,Headhunters,7.238,1175,18962444.0,"['Nordisk Film Denmark', 'Yellow Bird', 'Friland', 'ARD Degeto', 'TV 2', 'SVT', 'DR', 'Norsk Filminstitutt', 'Nordisk Film & TV Fond']",0.0,2011,8,3,Summer,0.0
False,[18],793998,fr,12.416,2021-11-24,Happening,7.237,374,171765.0,"['France 3 Cinéma', 'Rectangle Productions', 'Srab Films', 'Wild Bunch']",0.0,2021,11,1,Fall,0.0
False,"[28, 16, 12, 35]",374205,ja,35.98,2016-07-23,One Piece Film: GOLD,7.237,452,66207073.0,"['Fuji Television Network', 'Funimation Global Group', 'Toei Animation', 'Toei Company']",0.0,2016,7,4,Summer,0.0
False,"[16, 28, 878]",39108,ja,87.479,1995-07-15,Dragon Ball Z: Wrath of the Dragon,7.241,670,24000000.0,"['Toei Company', 'Bird Studios', 'Toei Animation']",0.0,1995,7,3,Summer,0.0
False,[35],761,fr,17.179,1976-10-27,The Wing or the Thigh?,7.237,820,0.0,"['Les Films Christian Fechner', 'TOBIS Film']",5133623.0,1976,10,1,Fall,inf
False,"[18, 53, 80]",1818,fr,14.242,1960-11-25,Shoot the Piano Player,7.236,381,0.0,['Les Films de la Pléiade'],0.0,1960,11,3,Fall,
False,"[35, 10749]",3086,en,14.396,1941-02-25,The Lady Eve,7.234,320,0.0,['Paramount'],0.0,1941,2,2,Winter,
False,"[35, 14, 878, 10749]",73624,pt,8.311,2011-09-02,The Man from the Future,7.233,344,5799606.0,"['Globo Filmes', 'Conspiração Filmes']",0.0,2011,9,4,Fall,0.0
False,"[27, 9648, 53]",17111,th,24.93,2004-09-09,Shutter,7.232,1111,0.0,"['GMM Pictures Co.', 'GMM Tai Hub (GTH)']",125000.0,2004,9,3,Fall,inf
False,"[28, 12, 53]",1672,fr,17.152,1981-10-21,The Professional,7.231,494,0.0,"['Cerito Films', 'Les Films Ariane']",0.0,1981,10,3,Fall,
False,"[16, 10751]",13283,en,34.91,2007-09-17,Barbie as the Island Princess,7.23,685,0.0,"['Rainmaker Entertainment', 'Mattel']",0.0,2007,9,2,Fall,
False,"[10749, 35]",785539,en,16.732,2021-07-29,Resort to Love,7.229,386,0.0,"['AK Worldwide', 'Story Ink']",0.0,2021,7,2,Summer,
False,[35],17159,en,13.081,1987-11-25,Eddie Murphy Raw,7.229,314,50504655.0,['Eddie Murphy Productions'],0.0,1987,11,1,Fall,0.0
False,"[18, 9648]",11020,en,14.98,1975-09-02,Picnic at Hanging Rock,7.229,734,84744.0,"['McElroy & McElroy', 'Picnic Productions Pty. Ltd.', 'British Empire Films Australia', 'Australian Film Commission']",0.0,1975,9,2,Fall,0.0
False,"[18, 53]",807196,en,20.495,2021-07-05,Boiling Point,7.228,476,0.0,"['Ascendant Films', 'Burton Fox Films', 'Three Little Birds Pictures', 'Matriarch Productions', 'White Hot Productions', 'Alpine Films', 'Bromantics', 'Insight Media Fund', 'Urban Way Productions', 'The Electric Shadow Company']",0.0,2021,7,2,Summer,
False,"[18, 36]",21641,en,17.248,2009-03-27,The Damned United,7.228,593,0.0,"['BBC Film', 'Screen Yorkshire', 'Left Bank Pictures', 'Columbia Pictures', 'Sony Pictures Classics']",10000000.0,2009,3,2,Spring,inf
False,"[35, 18, 14]",33954,it,8.955,1966-05-04,The Hawks and the Sparrows,7.227,319,0.0,['Arco Film'],0.0,1966,5,3,Spring,
False,"[28, 12, 16, 18]",14003,ja,30.988,2005-07-21,Fullmetal Alchemist the Movie: Conqueror of Shamballa,7.227,320,0.0,"['Square Enix', 'TBS', 'Aniplex', 'Nippan Group Holdings', 'MBS', 'SKY Perfect Broadcasting', 'BONES', 'Shochiku', 'dentsu']",0.0,2005,7,4,Summer,
False,"[53, 36, 18]",393624,en,24.577,2019-08-30,Official Secrets,7.2,890,0.0,"['Clear Pictures Entertainment', 'Classified Films', 'Screen Yorkshire', 'Entertainment One', 'Sierra/Affinity', 'Entertainment One Features', 'The Mark Gordon Company']",0.0,2019,8,3,Summer,
False,"[18, 35]",695,en,26.068,1993-09-05,Short Cuts,7.226,545,6110979.0,"['Fine Line Features', 'Spelling Entertainment', 'Avenue Entertainment']",0.0,1993,9,2,Fall,0.0
False,"[18, 10749, 14]",436343,hu,10.515,2017-03-02,On Body and Soul,7.225,513,0.0,['Inforg-M&M Film'],0.0,2017,3,3,Spring,
False,"[10751, 10749, 35]",512895,en,38.259,2019-11-12,Lady and the Tramp,7.223,1493,0.0,"['Walt Disney Pictures', 'Taylor Made Entertainment']",0.0,2019,11,3,Fall,
False,"[28, 12, 878, 14]",211387,en,14.639,2013-09-03,Marvel One-Shot: Agent Carter,7.2,715,0.0,['Marvel Studios'],0.0,2013,9,4,Fall,
False,"[16, 10751, 14, 12]",75258,en,66.194,2012-08-17,Secret of the Wings,7.221,1154,0.0,"['DisneyToon Studios', 'Prana Animation Studios']",0.0,2012,8,4,Summer,
False,"[28, 12, 35, 18, 14, 16]",36728,ja,55.564,2009-08-01,Naruto Shippuden the Movie: The Will of Fire,7.221,407,8100000.0,['Pierrot'],0.0,2009,8,6,Summer,0.0
False,[27],28043,it,10.432,1963-08-17,Black Sabbath,7.221,378,0.0,"['Emmepi Cinematografica', 'Galatea Film', 'Societé Cinématographique Lyre']",0.0,1963,8,1,Summer,
False,"[28, 12, 14, 16]",113082,ja,43.376,2012-02-03,Berserk: The Golden Age Arc I - The Egg of the King,7.224,456,0.0,"['Beyond C.', 'Graphinica', 'STUDIO4℃', 'Warner Bros. Japan']",0.0,2012,2,4,Winter,
False,"[18, 80, 10770]",336845,en,20.691,2015-05-02,Cleveland Abduction,7.218,333,0.0,"['Woodridge Productions', 'Sony Pictures Television Studios', 'Lifetime']",0.0,2015,5,3,Spring,
False,[18],787428,en,16.721,2020-11-20,Two Distant Strangers,7.217,405,0.0,"['Dirty Robber', 'NowThis', 'Six Feet Over', 'Apparatus Effects']",0.0,2020,11,1,Fall,
False,"[16, 12, 18, 14, 10749]",79707,ja,34.031,2011-05-07,Children Who Chase Lost Voices,7.217,658,0.0,"['CoMix Wave Films', 'Media Factory']",0.0,2011,5,5,Spring,
False,"[28, 35]",21519,cn,18.165,1983-12-22,Project A,7.215,424,18000000.0,"['Golden Harvest Company Ltd.', 'Paragon Films Ltd.', 'Orange Sky Golden Harvest']",0.0,1983,12,2,Winter,0.0
False,"[80, 18, 53]",499932,en,27.124,2020-09-11,The Devil All the Time,7.2,3153,0.0,"['Nine Stories Productions', 'BorderLine Films', 'Bronx Moving Co.']",0.0,2020,9,3,Fall,
False,"[35, 28, 16, 12]",16907,ja,45.026,2004-08-21,Naruto the Movie: Ninja Clash in the Land of Snow,7.214,486,17400000.0,"['Pierrot', 'dentsu', 'Aniplex', 'Shueisha', 'TV Tokyo', 'TOHO', 'Bandai Visual']",0.0,2004,8,4,Summer,0.0
False,"[18, 36]",287495,de,9.832,2014-09-06,Labyrinth of Lies,7.213,549,4574756.0,"['Claussen+Wöbke Filmproduktion', 'Naked Eye Filmproduction']",0.0,2014,9,2,Fall,0.0
False,"[16, 12, 10751, 14]",560050,en,41.163,2020-10-16,Over the Moon,7.212,1238,0.0,"['Janet Yang Productions', 'Glen Keane Productions', 'Pearl Studio']",0.0,2020,10,4,Fall,
False,"[10749, 35]",454983,en,49.987,2018-05-11,The Kissing Booth,7.212,7044,0.0,['Komixx Entertainment'],0.0,2018,5,2,Spring,
False,[18],1254,fr,8.749,2006-09-06,"Don't Worry, I'm Fine",7.212,549,0.0,['Fin Août Productions'],0.0,2006,9,1,Fall,
False,[18],401104,en,25.367,2017-01-22,To the Bone,7.211,3394,0.0,"['Sparkhouse Media', 'Mockingbird Pictures', 'AMBI Group']",0.0,2017,1,1,Winter,
False,"[16, 878, 28]",34433,ja,75.429,1993-03-06,Dragon Ball Z: Broly – The Legendary Super Saiyan,7.211,843,21658982.0,"['Toei Company', 'Bird Studios', 'Toei Animation']",0.0,1993,3,3,Spring,0.0
False,[18],374671,ja,16.682,2016-05-21,After the Storm,7.209,309,272132.0,"['Fuji Television Network', 'Bandai Visual', 'BUN-BUKU', 'AOI Pro.', 'GAGA Corporation']",0.0,2016,5,1,Spring,0.0
False,[18],129112,ar,18.198,2012-08-31,Wadjda,7.209,462,6499169.0,"['Razor Film Produktion', 'Highlook Communications Group', 'Rotana Film Production', 'Dubai Entertainment and Media Organization', 'Abu Dhabi Film Commission', 'ILB Investitionsbank desLandes Brandenburg', 'FFA']",0.0,2012,8,1,Summer,0.0
False,"[80, 53, 28]",12622,ja,16.932,1989-08-12,Violent Cop,7.209,354,0.0,"['Bandaï Media Department', 'Shochiku-Fuji Company']",0.0,1989,8,3,Summer,
False,"[28, 37]",10772,it,18.25,1966-04-06,Django,7.207,850,17277.0,"['Tecisa Film', 'B.R.C. Produzione Film']",0.0,1966,4,2,Spring,0.0
False,"[35, 10751, 14, 10402]",407655,en,22.036,2016-08-02,A Cinderella Story: If the Shoe Fits,7.206,812,0.0,"['Warner Bros. Pictures', 'Film Afrika']",0.0,2016,8,4,Summer,
False,"[16, 28, 14, 10751]",811634,zh,54.773,2021-04-02,The Monkey King: Reborn,7.205,305,0.0,['星皓影业有限公司'],20000000.0,2021,4,4,Spring,inf
False,"[18, 53, 35]",348657,is,9.932,2018-05-22,Woman at War,7.205,380,0.0,"['Slot Machine', 'Gulldrengurinn', 'Vintage Pictures', 'Köggull Filmworks', 'Solar Media Entertainment']",0.0,2018,5,3,Spring,
False,"[18, 10770]",56831,en,13.856,2011-02-12,The Sunset Limited,7.204,403,0.0,"['HBO Films', 'The Javelina Film Company']",0.0,2011,2,2,Winter,
False,"[35, 18]",3543,de,16.785,1987-11-12,Bagdad Cafe,7.203,359,3587303.0,"['Pro-ject Filmproduktion', 'Pelemele Film', 'BR', 'HR']",0.0,1987,11,2,Fall,0.0
False,"[18, 36]",2576,en,19.286,1959-03-18,The Diary of Anne Frank,7.203,333,0.0,"['George Stevens Jr. Productions', '20th Century Fox']",3000000.0,1959,3,2,Spring,inf
False,"[10751, 16]",44874,en,38.185,2010-09-14,Barbie: A Fashion Fairytale,7.202,730,0.0,"['Mattel', 'Evolution Films']",0.0,2010,9,2,Fall,
False,"[16, 10751, 12, 35, 14]",298115,en,22.692,2014-11-01,Dragons: Dawn of the Dragon Racers,7.2,321,0.0,['DreamWorks Animation'],0.0,2014,11,5,Fall,
False,"[36, 18]",500006,no,15.529,2018-03-09,Utøya: July 22,7.2,352,0.0,['Paradox Produksjon'],688960.0,2018,3,2,Spring,inf
False,"[80, 53]",429200,en,37.087,2017-08-11,Good Time,7.2,2693,3283369.0,"['Elara Pictures', 'Rhea Films']",0.0,2017,8,2,Summer,0.0
False,"[80, 18]",11328,da,18.831,2004-12-25,Pusher II,7.2,419,0.0,['NWR Film Productions'],0.0,2004,12,2,Winter,
False,"[9648, 27]",591274,en,31.767,2021-07-08,Fear Street: 1978,7.199,1782,0.0,['Chernin Entertainment'],0.0,2021,7,2,Summer,
False,"[35, 18, 37]",16563,en,15.271,1954-07-22,Seven Brides for Seven Brothers,7.197,513,5000000.0,"['Metro-Goldwyn-Mayer', ""Loew's Incorporated""]",0.0,1954,7,3,Summer,0.0
False,"[35, 80, 9648, 53]",6037,en,18.798,1976-06-23,Murder by Death,7.196,762,32511047.0,['Rastar Productions'],0.0,1976,6,4,Summer,0.0
False,[35],56825,it,6.569,1988-12-21,Compagni di scuola,7.195,351,0.0,['Cecchi Gori Group Tiger Cinematografica'],0.0,1988,12,1,Winter,
False,"[27, 9648, 53]",20345,it,14.12,1970-02-27,The Bird with the Crystal Plumage,7.2,707,0.0,"['Seda Spettacoli', 'CCC Filmkunst']",500000.0,1970,2,3,Winter,inf
False,"[28, 53, 80]",11330,da,11.753,2005-08-22,Pusher 3,7.194,335,0.0,"['NWR Film Productions', 'Nordisk Film Denmark', 'Det Danske Filminstitut', 'TV 2', 'Pusher III Ltd.']",0.0,2005,8,3,Summer,
False,"[10752, 18, 36]",475094,de,18.313,2018-02-02,The Captain,7.193,405,0.0,"['Hands-on Producers', 'Filmgalerie 451', 'Alfama Films', 'Opus Film', 'Facing East', 'Eurimages', 'Worst Case Entertainment', 'Canal+', 'Ciné+']",0.0,2018,2,3,Winter,
False,"[10749, 18, 36]",459,de,12.199,1957-12-18,Sissi: The Fateful Years of an Empress,7.2,320,0.0,['Erma-Film'],0.0,1957,12,3,Winter,
False,"[14, 35, 18, 10749]",11044,en,16.885,1993-01-06,Arizona Dream,7.191,635,0.0,"['Hachette Première', 'Constellation', 'Canal+', 'UGC Films']",19000000.0,1993,1,4,Winter,inf
False,"[80, 18]",12554,en,18.731,1995-02-25,Citizen X,7.19,300,0.0,"['HBO', 'Asylum Films', 'Citadel Entertainment']",0.0,1995,2,2,Winter,
False,"[16, 10751]",285733,en,9.876,2014-08-30,Barbie and the Secret Door,7.2,386,0.0,"['Mattel Playground Productions', 'Mattel', 'Universal Pictures Home Entertainment', 'Rainmaker Entertainment']",0.0,2014,8,2,Summer,
False,"[35, 878, 12]",774752,en,37.536,2022-11-25,The Guardians of the Galaxy Holiday Special,7.2,1810,0.0,"['Marvel Studios', 'Kevin Feige Productions', 'Troll Court Entertainment']",0.0,2022,11,3,Fall,
False,"[35, 10749]",259954,en,16.167,2014-04-19,5 to 7,7.187,358,0.0,"['Mockingbird Pictures', 'Demarest Films']",0.0,2014,4,2,Spring,
False,"[12, 18]",10243,en,21.431,1965-12-15,The Flight of the Phoenix,7.186,301,0.0,"['The Associates & Aldrich Company', '20th Century Fox']",5355000.0,1965,12,2,Winter,inf
False,"[35, 10749]",519035,en,10.805,2018-09-21,Nappily Ever After,7.185,791,0.0,"['Marc Platt Productions', 'Badabing Pictures']",0.0,2018,9,2,Fall,
False,"[16, 878]",55931,en,29.607,2003-05-09,The Animatrix,7.185,1486,0.0,"['Silver Pictures', 'Madhouse', 'Warner Bros. Pictures', 'Digital Network Animation', 'STUDIO4℃']",5000000.0,2003,5,2,Spring,inf
False,"[18, 36, 10749]",10452,fr,22.591,1994-05-13,Queen Margot,7.185,343,1318578.0,"['Renn Productions', 'ARD Degeto', 'D. A. Films', 'WMG Film', 'NEF Filmproduktion', 'RCS Films', 'France 2 Cinéma']",0.0,1994,5,3,Spring,0.0
False,"[28, 12, 16, 14, 878]",15359,en,25.295,2009-03-03,Wonder Woman,7.184,528,0.0,"['DC Comics', 'Warner Bros. Animation', 'Warner Premiere']",0.0,2009,3,5,Spring,
False,"[878, 28, 12, 16]",321528,en,25.919,2015-04-03,Batman vs. Robin,7.183,867,0.0,"['DC Entertainment', 'Warner Bros. Animation', 'DC Comics']",0.0,2015,4,4,Spring,
False,"[12, 16, 35, 10751]",213121,en,1.308,2013-10-16,Toy Story of Terror!,7.2,886,0.0,"['Pixar', 'Walt Disney Pictures', 'Disney Television Animation']",0.0,2013,10,4,Fall,
False,"[37, 18, 53]",14168,en,17.234,1957-08-07,3:10 to Yuma,7.183,327,1850000.0,['Columbia Pictures'],0.0,1957,8,3,Summer,0.0
False,"[18, 35, 80]",736732,ko,27.401,2022-06-08,Broker,7.2,381,18632208.0,"['Zip Cinema', 'CJ Entertainment']",0.0,2022,6,3,Summer,0.0
False,"[18, 53]",11222,de,12.025,1977-06-24,The American Friend,7.182,329,0.0,"['Road Movies', 'Les Films du Losange', 'Bavaria Film', 'Filmverlag der Autoren', 'Wim Wenders Productions', 'WDR', 'Wim Wenders Stiftung']",0.0,1977,6,2,Summer,
False,"[53, 27, 35]",241863,ja,25.917,2014-11-15,As the Gods Will,7.181,455,0.0,"['Toho Pictures', 'OLM', 'TOHO', 'dentsu', 'Kodansha', 'East Japan Marketing & Communications', 'Nippan Group Holdings', 'GYAO']",0.0,2014,11,3,Fall,
False,"[18, 35]",1420,en,20.09,2005-11-16,Breakfast on Pluto,7.18,361,3900000.0,"['Pathé Pictures International', 'Fís Éireann/Screen Ireland', 'Northern Ireland Screen', 'Parallel Film Productions', 'Number 9 Films']",0.0,2005,11,2,Fall,0.0
False,"[35, 18]",763165,en,32.643,2023-10-06,The Burial,7.171,374,0.0,"['Double Nickel Entertainment', 'Bobby Shriver Productions', 'Foxxhole Productions', 'Maven Screen Media', 'Amazon MGM Studios', 'Big Indie Pictures']",0.0,2023,10,2,Fall,
False,"[14, 16, 28]",17581,ja,43.723,2008-08-02,Naruto Shippuden the Movie: Bonds,7.2,418,10600000.0,['Pierrot'],0.0,2008,8,3,Summer,0.0
False,"[35, 18]",48254,it,8.885,1997-09-12,Ovosodo,7.178,419,0.0,['Cecchi Gori Group Tiger Cinematografica'],0.0,1997,9,2,Fall,
False,"[16, 10751, 14]",34134,en,33.075,2010-01-25,Barbie in A Mermaid Tale,7.177,726,16441438.0,"['Rainmaker Entertainment', 'Mattel']",0.0,2010,1,3,Winter,0.0
False,"[53, 18, 9648]",10886,it,9.843,2006-10-09,The Unknown Woman,7.176,333,0.0,"['Manigolda Film', 'Medusa Film']",8000000.0,2006,10,3,Fall,inf
False,"[18, 35]",276,de,8.955,2004-10-25,The Edukators,7.176,321,0.0,"['Y3 Film', 'Coop99 Filmproduktion', 'SWR', 'ARTE']",0.0,2004,10,2,Fall,
False,[18],472674,en,32.136,2019-09-12,The Goldfinch,7.175,810,0.0,"['Color Force', 'Amazon Studios', 'Warner Bros. Pictures']",40000000.0,2019,9,1,Fall,inf
